no;methodName;statements;involvedModules;fragments;visibility;baseSplit;fineGrained;nested;
1241;getByteLength(Digest):int;0;0;0;invisible;1;0;0;
1242;addSeedMaterial(byte[]):void;0;0;0;invisible;1;0;0;
1243;addSeedMaterial(long):void;0;0;0;invisible;1;0;0;
1244;nextBytes(byte[]):void;0;0;0;invisible;1;0;0;
1245;nextBytes(byte[],int,int):void;0;0;0;invisible;1;0;0;
1246;addSeedMaterial(byte[]):void;0;0;0;invisible;1;0;0;
1247;addSeedMaterial(long):void;0;0;0;invisible;1;0;0;
1248;nextBytes(byte[]):void;0;0;0;invisible;1;0;0;
1249;nextBytes(byte[],int,int):void;0;0;0;invisible;1;0;0;
1250;digestUpdate(long):void;0;0;0;invisible;1;0;0;
1251;digestUpdate(byte[]):void;0;0;0;invisible;1;0;0;
1252;digestDoFinal(byte[]):void;0;0;0;invisible;1;0;0;
1253;generateSeed(int,boolean):byte[];0;0;0;invisible;1;0;0;
1254;run():void;0;0;0;invisible;1;0;0;
1255;generateSeed(int,boolean):byte[];0;0;0;invisible;1;0;0;
1256;addSeedMaterial(byte[]):void;0;0;0;invisible;1;0;0;
1257;addSeedMaterial(long):void;0;0;0;invisible;1;0;0;
1258;nextBytes(byte[]):void;0;0;0;invisible;1;0;0;
1259;nextBytes(byte[],int,int):void;0;0;0;invisible;1;0;0;
1260;doNextBytes(byte[],int,int):void;0;0;0;invisible;1;0;0;
1261;VMPCRandomGenerator();0;0;0;invisible;1;0;0;
1262;DigestRandomGenerator(Digest);0;0;0;invisible;1;0;0;
1263;ThreadedSeedGenerator();0;0;0;invisible;1;0;0;
1264;ThreadedSeedGenerator.SeedGenerator();0;0;0;invisible;1;0;0;
1265;ReversedWindowGenerator(RandomGenerator,int);0;0;0;invisible;1;0;0;
1266;getUnderlyingCipher():BlockCipher;0;0;0;invisible;1;0;0;
1267;init(boolean,CipherParameters):void;0;0;0;invisible;1;0;0;
1268;getAlgorithmName():String;0;0;0;invisible;1;0;0;
1269;getBlockSize():int;0;0;0;invisible;1;0;0;
1270;processBlock(byte[],int,byte[],int):int;0;0;0;invisible;1;0;0;
1271;reset():void;0;0;0;invisible;1;0;0;
1272;encryptBlock(byte[],int,byte[],int):int;0;0;0;invisible;1;0;0;
1273;decryptBlock(byte[],int,byte[],int):int;0;0;0;invisible;1;0;0;
1274;CBCBlockCipher(BlockCipher);0;0;0;invisible;1;0;0;
1275;getKey():byte[];0;0;0;invisible;1;0;0;
1276;getIV():byte[];0;0;0;invisible;1;0;0;
1277;getParameters():CipherParameters;0;0;0;invisible;1;0;0;
1278;getModulus():BigInteger;0;0;0;invisible;1;0;0;
1279;getExponent():BigInteger;0;0;0;invisible;1;0;0;
1280;getRandom():SecureRandom;0;0;0;invisible;1;0;0;
1281;getParameters():CipherParameters;0;0;0;invisible;1;0;0;
1282;isPrivate():boolean;0;0;0;invisible;1;0;0;
1283;getPublicExponent():BigInteger;0;0;0;invisible;1;0;0;
1284;getP():BigInteger;0;0;0;invisible;1;0;0;
1285;getQ():BigInteger;0;0;0;invisible;1;0;0;
1286;getDP():BigInteger;0;0;0;invisible;1;0;0;
1287;getDQ():BigInteger;0;0;0;invisible;1;0;0;
1288;getQInv():BigInteger;0;0;0;invisible;1;0;0;
1289;KeyParameter(byte[]);0;0;0;invisible;1;0;0;
1290;KeyParameter(byte[],int,int);0;0;0;invisible;1;0;0;
1291;ParametersWithIV(CipherParameters,byte[]);0;0;0;invisible;1;0;0;
1292;ParametersWithIV(CipherParameters,byte[],int,int);0;0;0;invisible;1;0;0;
1293;RSAKeyParameters(boolean,BigInteger,BigInteger);0;0;0;invisible;1;0;0;
1294;ParametersWithRandom(CipherParameters,SecureRandom);0;0;0;invisible;1;0;0;
1295;ParametersWithRandom(CipherParameters);0;0;0;invisible;1;0;0;
1296;AsymmetricKeyParameter(boolean);0;0;0;invisible;1;0;0;
1297;RSAPrivateCrtKeyParameters(BigInteger,BigInteger,BigInteger,BigInteger,BigInteger,BigInteger,BigInteger,BigInteger);0;0;0;invisible;1;0;0;
1298;getAlgorithmName():String;0;0;0;invisible;1;0;0;
1299;getDigestSize():int;0;0;0;invisible;1;0;0;
1300;processWord(byte[],int):void;0;0;0;invisible;1;0;0;
1301;processLength(long):void;0;0;0;invisible;1;0;0;
1302;unpackWord(int,byte[],int):void;0;0;0;invisible;1;0;0;
1303;doFinal(byte[],int):int;0;0;0;invisible;1;0;0;
1304;reset():void;0;0;0;invisible;1;0;0;
1305;rotateLeft(int,int):int;0;0;0;invisible;1;0;0;
1306;F(int,int,int):int;0;0;0;invisible;1;0;0;
1307;G(int,int,int):int;0;0;0;invisible;1;0;0;
1308;H(int,int,int):int;0;0;0;invisible;1;0;0;
1309;K(int,int,int):int;0;0;0;invisible;1;0;0;
1310;processBlock():void;0;0;0;invisible;1;0;0;
1311;getAlgorithmName():String;0;0;0;invisible;1;0;0;
1312;getDigestSize():int;0;0;0;invisible;1;0;0;
1313;processWord(byte[],int):void;0;0;0;invisible;1;0;0;
1314;unpackWord(int,byte[],int):void;0;0;0;invisible;1;0;0;
1315;processLength(long):void;0;0;0;invisible;1;0;0;
1316;doFinal(byte[],int):int;0;0;0;invisible;1;0;0;
1317;reset():void;0;0;0;invisible;1;0;0;
1318;f(int,int,int):int;0;0;0;invisible;1;0;0;
1319;h(int,int,int):int;0;0;0;invisible;1;0;0;
1320;g(int,int,int):int;0;0;0;invisible;1;0;0;
1321;processBlock():void;0;0;0;invisible;1;0;0;
1322;update(byte):void;0;0;0;invisible;1;0;0;
1323;update(byte[],int,int):void;0;0;0;invisible;1;0;0;
1324;finish():void;0;0;0;invisible;1;0;0;
1325;reset():void;0;0;0;invisible;1;0;0;
1326;getByteLength():int;0;0;0;invisible;1;0;0;
1327;processWord(byte[],int):void;0;0;0;invisible;1;0;0;
1328;processLength(long):void;0;0;0;invisible;1;0;0;
1329;processBlock():void;0;0;0;invisible;1;0;0;
1330;getDigestSize():int;0;0;0;invisible;1;0;0;
1331;getAlgorithmName():String;0;0;0;invisible;1;0;0;
1332;doFinal(byte[],int):int;0;0;0;invisible;1;0;0;
1333;MD5Digest();0;0;0;invisible;1;0;0;
1334;MD5Digest(MD5Digest);0;0;0;invisible;1;0;0;
1335;SHA1Digest();0;0;0;invisible;1;0;0;
1336;SHA1Digest(SHA1Digest);0;0;0;invisible;1;0;0;
1337;GeneralDigest();0;0;0;invisible;1;0;0;
1338;GeneralDigest(GeneralDigest);0;0;0;invisible;1;0;0;
1339;init(boolean,CipherParameters):void;0;0;0;invisible;1;0;0;
1340;getAlgorithmName():String;0;0;0;invisible;1;0;0;
1341;getBlockSize():int;0;0;0;invisible;1;0;0;
1342;processBlock(byte[],int,byte[],int):int;0;0;0;invisible;1;0;0;
1343;reset():void;0;0;0;invisible;1;0;0;
1344;generateWorkingKey(boolean,byte[]):int[];0;0;0;invisible;1;0;0;
1345;desFunc(int[],byte[],int,byte[],int):void;0;0;0;invisible;1;0;0;
1346;convertInput(byte[],int,int):BigInteger;0;0;0;invisible;1;0;0;
1347;convertOutput(BigInteger):byte[];0;0;0;invisible;1;0;0;
1348;init(boolean,CipherParameters):void;0;0;0;invisible;1;0;0;
1349;getInputBlockSize():int;0;0;0;invisible;1;0;0;
1350;getOutputBlockSize():int;0;0;0;invisible;1;0;0;
1351;inProcessBlock(BigInteger):BigInteger;0;0;0;invisible;1;0;0;
1352;processBlock(byte[],int,int):byte[];0;0;0;invisible;1;0;0;
1353;init(boolean,CipherParameters):void;0;0;0;invisible;1;0;0;
1354;getAlgorithmName():String;0;0;0;invisible;1;0;0;
1355;getBlockSize():int;0;0;0;invisible;1;0;0;
1356;processBlock(byte[],int,byte[],int):int;0;0;0;invisible;1;0;0;
1357;reset():void;0;0;0;invisible;1;0;0;
1358;shift(int,int):int;0;0;0;invisible;1;0;0;
1359;FFmulX(int):int;0;0;0;invisible;1;0;0;
1360;inv_mcol(int):int;0;0;0;invisible;1;0;0;
1361;subWord(int):int;0;0;0;invisible;1;0;0;
1362;generateWorkingKey(byte[],boolean):int[][];0;0;0;invisible;1;0;0;
1363;init(boolean,CipherParameters):void;0;0;0;invisible;1;0;0;
1364;getAlgorithmName():String;0;0;0;invisible;1;0;0;
1365;getBlockSize():int;0;0;0;invisible;1;0;0;
1366;processBlock(byte[],int,byte[],int):int;0;0;0;invisible;1;0;0;
1367;reset():void;0;0;0;invisible;1;0;0;
1368;unpackBlock(byte[],int):void;0;0;0;invisible;1;0;0;
1369;packBlock(byte[],int):void;0;0;0;invisible;1;0;0;
1370;encryptBlock(int[][]):void;0;0;0;invisible;1;0;0;
1371;decryptBlock(int[][]):void;0;0;0;invisible;1;0;0;
1372;init(boolean,CipherParameters):void;0;0;0;invisible;1;0;0;
1373;getInputBlockSize():int;0;0;0;invisible;1;0;0;
1374;getOutputBlockSize():int;0;0;0;invisible;1;0;0;
1375;convertInput(byte[],int,int):BigInteger;0;0;0;invisible;1;0;0;
1376;convertOutput(BigInteger):byte[];0;0;0;invisible;1;0;0;
1377;processBlock(BigInteger):BigInteger;0;0;0;invisible;1;0;0;
1378;shift(int,int):int;0;0;0;invisible;1;0;0;
1379;FFmulX(int):int;0;0;0;invisible;1;0;0;
1380;mcol(int):int;0;0;0;invisible;1;0;0;
1381;inv_mcol(int):int;0;0;0;invisible;1;0;0;
1382;subWord(int):int;0;0;0;invisible;1;0;0;
1383;generateWorkingKey(byte[],boolean):int[][];0;0;0;invisible;1;0;0;
1384;init(boolean,CipherParameters):void;0;0;0;invisible;1;0;0;
1385;getAlgorithmName():String;0;0;0;invisible;1;0;0;
1386;getBlockSize():int;0;0;0;invisible;1;0;0;
1387;processBlock(byte[],int,byte[],int):int;0;0;0;invisible;1;0;0;
1388;reset():void;0;0;0;invisible;1;0;0;
1389;unpackBlock(byte[],int):void;0;0;0;invisible;1;0;0;
1390;packBlock(byte[],int):void;0;0;0;invisible;1;0;0;
1391;encryptBlock(int[][]):void;0;0;0;invisible;1;0;0;
1392;decryptBlock(int[][]):void;0;0;0;invisible;1;0;0;
1393;init(boolean,CipherParameters):void;0;0;0;invisible;1;0;0;
1394;getInputBlockSize():int;0;0;0;invisible;1;0;0;
1395;getOutputBlockSize():int;0;0;0;invisible;1;0;0;
1396;processBlock(byte[],int,int):byte[];0;0;0;invisible;1;0;0;
1397;calculateR(BigInteger):BigInteger;0;0;0;invisible;1;0;0;
1398;DESEngine();0;0;0;invisible;1;0;0;
1399;RSAEngine();0;0;0;invisible;1;0;0;
1400;DESedeEngine();0;0;0;invisible;1;0;0;
1401;AESFastEngine();0;0;0;invisible;1;0;0;
1402;RSACoreEngine();0;0;0;invisible;1;0;0;
1403;AESLightEngine();0;0;0;invisible;1;0;0;
1404;RSABlindedEngine();0;0;0;invisible;1;0;0;
1405;getPaddingName():String;0;0;0;invisible;1;0;0;
1406;addPadding(byte[],int):int;0;0;0;invisible;1;0;0;
1407;padCount(byte[]):int;0;0;0;invisible;1;0;0;
1408;init(boolean,CipherParameters):void;0;0;0;invisible;1;0;0;
1409;getOutputSize(int):int;0;0;0;invisible;1;0;0;
1410;getUpdateOutputSize(int):int;0;0;0;invisible;1;0;0;
1411;processByte(byte,byte[],int):int;0;0;0;invisible;1;0;0;
1412;processBytes(byte[],int,int,byte[],int):int;0;0;0;invisible;1;0;0;
1413;doFinal(byte[],int):int;0;0;0;invisible;1;0;0;
1414;PKCS7Padding();0;0;0;invisible;1;0;0;
1415;PaddedBufferedBlockCipher(BlockCipher,PKCS7Padding);0;0;0;invisible;1;0;0;
1416;PaddedBufferedBlockCipher(BlockCipher);0;0;0;invisible;1;0;0;
1417;getUnderlyingCipher():AsymmetricBlockCipher;0;0;0;invisible;1;0;0;
1418;init(boolean,CipherParameters):void;0;0;0;invisible;1;0;0;
1419;getInputBlockSize():int;0;0;0;invisible;1;0;0;
1420;getOutputBlockSize():int;0;0;0;invisible;1;0;0;
1421;processBlock(byte[],int,int):byte[];0;0;0;invisible;1;0;0;
1422;encodeBlock(byte[],int,int):byte[];0;0;0;invisible;1;0;0;
1423;decodeBlock(byte[],int,int):byte[];0;0;0;invisible;1;0;0;
1424;ItoOSP(int,byte[]):void;0;0;0;invisible;1;0;0;
1425;maskGeneratorFunction1(byte[],int,int,int):byte[];0;0;0;invisible;1;0;0;
1426;useStrict():boolean;0;0;0;invisible;1;0;0;
1427;getUnderlyingCipher():AsymmetricBlockCipher;0;0;0;invisible;1;0;0;
1428;init(boolean,CipherParameters):void;0;0;0;invisible;1;0;0;
1429;getInputBlockSize():int;0;0;0;invisible;1;0;0;
1430;getOutputBlockSize():int;0;0;0;invisible;1;0;0;
1431;processBlock(byte[],int,int):byte[];0;0;0;invisible;1;0;0;
1432;encodeBlock(byte[],int,int):byte[];0;0;0;invisible;1;0;0;
1433;decodeBlock(byte[],int,int):byte[];0;0;0;invisible;1;0;0;
1434;getUnderlyingCipher():AsymmetricBlockCipher;0;0;0;invisible;1;0;0;
1435;init(boolean,CipherParameters):void;0;0;0;invisible;1;0;0;
1436;getInputBlockSize():int;0;0;0;invisible;1;0;0;
1437;getOutputBlockSize():int;0;0;0;invisible;1;0;0;
1438;setPadBits(int):void;0;0;0;invisible;1;0;0;
1439;getPadBits():int;0;0;0;invisible;1;0;0;
1440;processBlock(byte[],int,int):byte[];0;0;0;invisible;1;0;0;
1441;encodeBlock(byte[],int,int):byte[];0;0;0;invisible;1;0;0;
1442;decodeBlock(byte[],int,int):byte[];0;0;0;invisible;1;0;0;
1443;OAEPEncoding(AsymmetricBlockCipher);0;0;0;invisible;1;0;0;
1444;OAEPEncoding(AsymmetricBlockCipher,Digest);0;0;0;invisible;1;0;0;
1445;OAEPEncoding(AsymmetricBlockCipher,Digest,byte[]);0;0;0;invisible;1;0;0;
1446;PKCS1Encoding(AsymmetricBlockCipher);0;0;0;invisible;1;0;0;
1447;ISO9796d1Encoding(AsymmetricBlockCipher);0;0;0;invisible;1;0;0;
1448;read():int;0;0;0;invisible;1;0;0;
1449;read(byte[]):int;0;0;0;invisible;1;0;0;
1450;read(byte[],int,int):int;0;0;0;invisible;1;0;0;
1451;skip(long):long;0;0;0;invisible;1;0;0;
1452;available():int;0;0;0;invisible;1;0;0;
1453;close():void;0;0;0;invisible;1;0;0;
1454;mark(int):void;0;0;0;invisible;1;0;0;
1455;reset():void;0;0;0;invisible;1;0;0;
1456;markSupported():boolean;0;0;0;invisible;1;0;0;
1457;write(int):void;0;0;0;invisible;1;0;0;
1458;write(byte[]):void;0;0;0;invisible;1;0;0;
1459;write(byte[],int,int):void;0;0;0;invisible;1;0;0;
1460;flush():void;0;0;0;invisible;1;0;0;
1461;close():void;0;0;0;invisible;1;0;0;
1462;FilterInputStream(InputStream);0;0;0;invisible;1;0;0;
1463;FilterOutputStream(OutputStream);0;0;0;invisible;1;0;0;
1464;makeMagnitude(byte[],int):int[];0;0;0;invisible;1;0;0;
1465;nextRndBytes(Random,byte[]):void;0;0;0;invisible;1;0;0;
1466;abs():BigInteger;0;0;0;invisible;1;0;0;
1467;add(int[],int[]):int[];0;0;0;invisible;1;0;0;
1468;inc(int[]):int[];0;0;0;invisible;1;0;0;
1469;add(BigInteger):BigInteger;0;0;0;invisible;1;0;0;
1470;addToMagnitude(int[]):BigInteger;0;0;0;invisible;1;0;0;
1471;and(BigInteger):BigInteger;0;0;0;invisible;1;0;0;
1472;andNot(BigInteger):BigInteger;0;0;0;invisible;1;0;0;
1473;bitCount():int;0;0;0;invisible;1;0;0;
1474;bitLength(int,int[]):int;0;0;0;invisible;1;0;0;
1475;bitLength():int;0;0;0;invisible;1;0;0;
1476;quickPow2Check():boolean;0;0;0;invisible;1;0;0;
1477;compareTo(Object):int;0;0;0;invisible;1;0;0;
1478;compareTo(int,int[],int,int[]):int;0;0;0;invisible;1;0;0;
1479;compareNoLeadingZeroes(int,int[],int,int[]):int;0;0;0;invisible;1;0;0;
1480;compareTo(BigInteger):int;0;0;0;invisible;1;0;0;
1481;divide(int[],int[]):int[];0;0;0;invisible;1;0;0;
1482;divide(BigInteger):BigInteger;0;0;0;invisible;1;0;0;
1483;divideAndRemainder(BigInteger):BigInteger[];0;0;0;invisible;1;0;0;
1484;equals(Object):boolean;0;0;0;invisible;1;0;0;
1485;gcd(BigInteger):BigInteger;0;0;0;invisible;1;0;0;
1486;hashCode():int;0;0;0;invisible;1;0;0;
1487;intValue():int;0;0;0;invisible;1;0;0;
1488;byteValue():byte;0;0;0;invisible;1;0;0;
1489;isProbablePrime(int):boolean;0;0;0;invisible;1;0;0;
1490;longValue():long;0;0;0;invisible;1;0;0;
1491;max(BigInteger):BigInteger;0;0;0;invisible;1;0;0;
1492;min(BigInteger):BigInteger;0;0;0;invisible;1;0;0;
1493;mod(BigInteger):BigInteger;0;0;0;invisible;1;0;0;
1494;modInverse(BigInteger):BigInteger;0;0;0;invisible;1;0;0;
1495;zero(int[]):void;0;0;0;invisible;1;0;0;
1496;modPow(BigInteger,BigInteger):BigInteger;0;0;0;invisible;1;0;0;
1497;square(int[],int[]):int[];0;0;0;invisible;1;0;0;
1498;multiply(int[],int[],int[]):int[];0;0;0;invisible;1;0;0;
1499;_extEuclid(long,long,long[]):long;0;0;0;invisible;1;0;0;
1500;_modInverse(long,long):long;0;0;0;invisible;1;0;0;
1501;getMQuote():long;0;0;0;invisible;1;0;0;
1502;multiplyMonty(int[],int[],int[],int[],long):void;0;0;0;invisible;1;0;0;
1503;multiply(BigInteger):BigInteger;0;0;0;invisible;1;0;0;
1504;negate():BigInteger;0;0;0;invisible;1;0;0;
1505;not():BigInteger;0;0;0;invisible;1;0;0;
1506;pow(int):BigInteger;0;0;0;invisible;1;0;0;
1507;remainder(int):int;0;0;0;invisible;1;0;0;
1508;remainder(int[],int[]):int[];0;0;0;invisible;1;0;0;
1509;remainder(BigInteger):BigInteger;0;0;0;invisible;1;0;0;
1510;lastNBits(int):int[];0;0;0;invisible;1;0;0;
1511;shiftLeft(int[],int):int[];0;0;0;invisible;1;0;0;
1512;shiftLeft(int):BigInteger;0;0;0;invisible;1;0;0;
1513;shiftRightInPlace(int,int[],int):int[];0;0;0;invisible;1;0;0;
1514;shiftRightOneInPlace(int,int[]):int[];0;0;0;invisible;1;0;0;
1515;shiftRight(int):BigInteger;0;0;0;invisible;1;0;0;
1516;signum():int;0;0;0;invisible;1;0;0;
1517;subtract(int,int[],int,int[]):int[];0;0;0;invisible;1;0;0;
1518;subtract(BigInteger):BigInteger;0;0;0;invisible;1;0;0;
1519;toByteArray():byte[];0;0;0;invisible;1;0;0;
1520;xor(BigInteger):BigInteger;0;0;0;invisible;1;0;0;
1521;or(BigInteger):BigInteger;0;0;0;invisible;1;0;0;
1522;setBit(int):BigInteger;0;0;0;invisible;1;0;0;
1523;clearBit(int):BigInteger;0;0;0;invisible;1;0;0;
1524;flipBit(int):BigInteger;0;0;0;invisible;1;0;0;
1525;flipExistingBit(int):BigInteger;0;0;0;invisible;1;0;0;
1526;createResult(int):int[];0;0;0;invisible;1;0;0;
1527;toString():String;0;0;0;invisible;1;0;0;
1528;toString(int):String;0;0;0;invisible;1;0;0;
1529;getLowestSetBit():int;0;0;0;invisible;1;0;0;
1530;testBit(int):boolean;0;0;0;invisible;1;0;0;
1531;BigInteger();0;0;0;invisible;1;0;0;
1532;BigInteger(int,int[]);0;0;0;invisible;1;0;0;
1533;BigInteger(String);0;0;0;invisible;1;0;0;
1534;BigInteger(String,int);0;0;0;invisible;1;0;0;
1535;BigInteger(byte[]);0;0;0;invisible;1;0;0;
1536;BigInteger(int,byte[]);0;0;0;invisible;1;0;0;
1537;BigInteger(int,Random);0;0;0;invisible;1;0;0;
1538;BigInteger(int,int,Random);0;0;0;invisible;1;0;0;
1539;bitLen(int):int;0;0;0;invisible;1;0;0;
1540;extEuclid(BigInteger,BigInteger,BigInteger,BigInteger):BigInteger;0;0;0;invisible;1;0;0;
1541;probablePrime(int,Random):BigInteger;0;0;0;invisible;1;0;0;
1542;valueOf(long):BigInteger;0;0;0;invisible;1;0;0;
1543;generateSeed(int):byte[];0;0;0;invisible;1;0;0;
1544;setSeed(byte[]):void;0;0;0;invisible;1;0;0;
1545;nextBytes(byte[]):void;0;0;0;invisible;1;0;0;
1546;setSeed(long):void;0;0;0;invisible;1;0;0;
1547;nextInt():int;0;0;0;invisible;1;0;0;
1548;next(int):int;0;0;0;invisible;1;0;0;
1549;SecureRandom();0;0;0;invisible;1;0;0;
1550;SecureRandom(byte[]);0;0;0;invisible;1;0;0;
1551;SecureRandom(RandomGenerator);0;0;0;invisible;1;0;0;
1552;getInstance(String):SecureRandom;0;0;0;invisible;1;0;0;
1553;getInstance(String,String):SecureRandom;0;0;0;invisible;1;0;0;
1554;getSeed(int):byte[];0;0;0;invisible;1;0;0;
1555;getName():String;0;0;0;invisible;1;0;0;
1556;getMIDletClass():Class;0;0;0;invisible;1;0;0;
1557;getGameCanvasKeyAccess():GameCanvasKeyAccess;0;0;0;invisible;1;0;0;
1558;setGameCanvasKeyAccess(GameCanvasKeyAccess):void;0;0;0;invisible;1;0;0;
1559;getDisplayAccess():DisplayAccess;0;0;0;invisible;1;0;0;
1560;setDisplayAccess(DisplayAccess):void;0;0;0;invisible;1;0;0;
1561;startApp():void;0;0;0;invisible;1;0;0;
1562;pauseApp():void;0;0;0;invisible;1;0;0;
1563;destroyApp(boolean):void;0;0;0;invisible;1;0;0;
1564;getMIDletAccess():MIDletAccess;0;0;0;invisible;1;0;0;
1565;setMIDletAccess(MIDletAccess):void;0;0;0;invisible;1;0;0;
1566;getMIDlet():MIDlet;0;0;0;invisible;1;0;0;
1567;isLauncher():boolean;0;0;0;invisible;1;0;0;
1568;lateInit():void;0;0;0;invisible;1;0;0;
1569;commandAction(Command):void;0;0;0;invisible;1;0;0;
1570;updateCommands(Vector):void;0;0;0;invisible;1;0;0;
1571;fillPossibleCommands(Vector,Vector):void;0;0;0;invisible;1;0;0;
1572;MIDletEntry(String,Class);0;0;0;invisible;1;0;0;
1573;MIDletAccess(MIDlet);0;0;0;invisible;1;0;0;
1574;MIDletBridge();0;0;0;invisible;1;0;0;
1575;MIDletContext();0;0;0;invisible;1;0;0;
1576;CommandManager();0;0;0;invisible;1;0;0;
1577;setMicroEmulator(MicroEmulator):void;0;0;0;invisible;1;0;0;
1578;getMicroEmulator():MicroEmulator;0;0;0;invisible;1;0;0;
1579;setThreadMIDletContext(MIDletContext):void;0;0;0;invisible;1;0;0;
1580;registerMIDletAccess(MIDletAccess):void;0;0;0;invisible;1;0;0;
1581;registerMIDletContext(MIDletContext):void;0;0;0;invisible;1;0;0;
1582;getMIDletContext(MIDlet):MIDletContext;0;0;0;invisible;1;0;0;
1583;getMIDletContext():MIDletContext;0;0;0;invisible;1;0;0;
1584;setCurrentMIDlet(MIDlet):void;0;0;0;invisible;1;0;0;
1585;getCurrentMIDlet():MIDlet;0;0;0;invisible;1;0;0;
1586;getMIDletAccess():MIDletAccess;0;0;0;invisible;1;0;0;
1587;getMIDletAccess(MIDlet):MIDletAccess;0;0;0;invisible;1;0;0;
1588;getRecordStoreManager():RecordStoreManager;0;0;0;invisible;1;0;0;
1589;getAppProperty(String):String;0;0;0;invisible;1;0;0;
1590;getResourceAsStream(Class,String):InputStream;0;0;0;invisible;1;0;0;
1591;notifyDestroyed():void;0;0;0;invisible;1;0;0;
1592;destroyMIDletContext(MIDletContext):void;0;0;0;invisible;1;0;0;
1593;platformRequest(String):boolean;0;0;0;invisible;1;0;0;
1594;clear():void;0;0;0;invisible;1;0;0;
1595;getInstance():CommandManager;0;0;0;invisible;1;0;0;
1596;getSuiteName():String;0;0;0;invisible;1;0;0;
1597;getSelectedMidletEntry():MIDletEntry;0;0;0;invisible;1;0;0;
1598;getCurrentMIDlet():MIDlet;0;0;0;invisible;1;0;0;
1599;setCurrentMIDlet(MIDlet):void;0;0;0;invisible;1;0;0;
1600;destroyApp(boolean):void;0;0;0;invisible;1;0;0;
1601;pauseApp():void;0;0;0;invisible;1;0;0;
1602;startApp():void;0;0;0;invisible;1;0;0;
1603;commandAction(Command,Displayable):void;0;0;0;invisible;1;0;0;
1604;Launcher(CommonInterface);0;0;0;invisible;1;0;0;
1605;setSuiteName(String):void;0;0;0;invisible;1;0;0;
1606;addMIDletEntry(MIDletEntry):void;0;0;0;invisible;1;0;0;
1607;removeMIDletEntries():void;0;0;0;invisible;1;0;0;
1608;addPlayerListener(PlayerListener):void;0;0;0;invisible;1;0;0;
1609;removePlayerListener(PlayerListener):void;0;0;0;invisible;1;0;0;
1610;getState():int;0;0;0;invisible;1;0;0;
1611;setState(int):void;0;0;0;invisible;1;0;0;
1612;getDuration():long;0;0;0;invisible;1;0;0;
1613;getMediaTime():long;0;0;0;invisible;1;0;0;
1614;getTimeBase():TimeBase;0;0;0;invisible;1;0;0;
1615;setTimeBase(TimeBase):void;0;0;0;invisible;1;0;0;
1616;deallocate():void;0;0;0;invisible;1;0;0;
1617;prefetch():void;0;0;0;invisible;1;0;0;
1618;realize():void;0;0;0;invisible;1;0;0;
1619;setLoopCount(int):void;0;0;0;invisible;1;0;0;
1620;getLoopCount():int;0;0;0;invisible;1;0;0;
1621;setMediaTime(long):long;0;0;0;invisible;1;0;0;
1622;getListenersVector():Vector;0;0;0;invisible;1;0;0;
1623;setListenersVector(Vector):void;0;0;0;invisible;1;0;0;
1624;start():void;0;0;0;invisible;1;0;0;
1625;stop():void;0;0;0;invisible;1;0;0;
1626;BasicPlayer();0;0;0;invisible;1;0;0;
1627;play(double,double,double):void;0;0;0;invisible;1;0;0;
